OrderItemID,OrderID,MenuID,Quantity
OI004676,O010125,M153,1
OI004677,O006155,M175,2
OI004678,O010067,M057,3
OI004679,O017823,M022,2
OI004680,O008812,M151,1
OI004681,O015655,M116,2
OI004682,O016674,M142,1
OI004683,O004126,M018,1
OI004684,O010750,M089,1
OI004685,O013836,M143,3
OI004686,O003521,M245,2
OI004687,O002489,M097,2
OI004688,O002118,M045,1
OI004689,O010336,M092,3
OI004690,O006280,M162,3
OI004691,O000494,M033,1
OI004692,O003053,M001,3
OI004693,O014263,M119,2
OI004694,O008797,M211,2
OI004695,O005846,M068,3
OI004696,O008994,M208,2
OI004697,O008059,M211,1
OI004698,O007400,M001,2
OI004699,O004504,M165,2
OI004700,O019539,M148,3
OI004701,O003123,M045,1
OI004702,O018691,M027,1
OI004703,O011915,M233,3
OI004704,O019669,M209,2
OI004705,O017056,M137,3
OI004706,O012511,M217,2
OI004707,O000975,M001,2
OI004708,O018882,M190,2
OI004709,O000311,M017,3
OI004710,O014381,M120,3
OI004711,O012877,M237,3
OI004712,O018785,M181,3
OI004713,O000017,M118,3
OI004714,O005775,M044,2
OI004715,O007155,M249,1
OI004716,O012808,M133,3
OI004717,O008521,M143,3
OI004718,O010787,M240,1
OI004719,O016707,M250,2
OI004720,O003223,M068,2
OI004721,O017501,M221,1
OI004722,O015000,M072,2
OI004723,O005001,M045,1
OI004724,O007611,M057,3
OI004725,O001300,M248,3
OI004726,O011455,M174,2
OI004727,O002398,M215,1
OI004728,O002382,M045,3
OI004729,O005709,M218,2
OI004730,O011510,M034,3
OI004731,O006567,M224,2
OI004732,O005836,M156,3
OI004733,O003196,M084,3
OI004734,O012856,M120,3
OI004735,O018233,M072,1
OI004736,O011748,M101,2
OI004737,O010227,M152,3
OI004738,O006035,M143,2
OI004739,O006237,M024,2
OI004740,O010548,M071,3
OI004741,O003714,M177,3
OI004742,O002957,M121,1
OI004743,O014151,M087,2
OI004744,O014144,M033,2
OI004745,O011741,M099,2
OI004746,O003830,M140,2
OI004747,O015518,M048,1
OI004748,O011643,M180,2
OI004749,O018263,M090,1
OI004750,O006109,M170,2
OI004751,O013776,M247,2
OI004752,O019429,M165,2
OI004753,O011007,M006,3
OI004754,O014941,M086,3
OI004755,O001146,M157,1
OI004756,O018831,M062,3
OI004757,O002317,M160,3
OI004758,O016340,M046,3
OI004759,O017226,M199,3
OI004760,O008702,M039,3
OI004761,O014061,M143,1
OI004762,O009545,M024,3
OI004763,O016906,M120,3
OI004764,O018762,M241,3
OI004765,O017444,M229,1
OI004766,O002025,M111,1
OI004767,O009988,M058,2
OI004768,O018362,M085,3
OI004769,O014761,M091,2
OI004770,O003691,M220,1
OI004771,O008517,M046,2
OI004772,O009064,M210,2
OI004773,O016352,M096,1
OI004774,O015461,M135,2
OI004775,O007273,M124,1
OI004776,O002791,M149,2
OI004777,O015674,M081,3
OI004778,O014057,M155,1
OI004779,O001291,M039,1
OI004780,O015146,M121,2
OI004781,O014694,M180,2
OI004782,O002884,M127,1
OI004783,O014219,M226,2
OI004784,O015413,M054,1
OI004785,O010973,M012,1
OI004786,O019219,M066,2
OI004787,O015651,M077,3
OI004788,O012571,M092,3
OI004789,O001082,M136,3
OI004790,O006270,M245,3
OI004791,O006688,M062,2
OI004792,O013561,M132,1
OI004793,O009668,M074,1
OI004794,O015984,M083,1
OI004795,O015442,M173,2
OI004796,O015051,M146,1
OI004797,O019102,M122,2
OI004798,O018978,M108,1
OI004799,O006117,M053,3
OI004800,O003435,M025,2
OI004801,O015731,M241,3
OI004802,O006119,M145,1
OI004803,O000640,M214,1
OI004804,O012806,M045,1
OI004805,O014572,M008,2
OI004806,O013938,M211,1
OI004807,O005692,M117,3
OI004808,O007448,M081,2
OI004809,O008700,M134,1
OI004810,O008636,M038,2
OI004811,O013140,M074,2
OI004812,O008313,M175,1
OI004813,O013793,M219,1
OI004814,O001788,M183,3
OI004815,O011755,M150,3
OI004816,O019148,M080,1
OI004817,O019651,M231,1
OI004818,O018480,M134,1
OI004819,O007635,M173,2
OI004820,O016293,M114,3
OI004821,O008403,M067,1
OI004822,O004835,M234,3
OI004823,O009459,M060,1
OI004824,O010892,M043,1
OI004825,O007991,M103,1
OI004826,O005623,M091,1
OI004827,O019055,M155,1
OI004828,O008885,M048,3
OI004829,O010862,M164,3
OI004830,O009083,M036,1
OI004831,O015428,M003,3
OI004832,O018312,M156,2
OI004833,O014902,M114,2
OI004834,O002256,M072,1
OI004835,O013993,M085,1
OI004836,O001970,M147,3
OI004837,O012095,M218,1
OI004838,O002475,M249,2
OI004839,O011432,M223,1
OI004840,O019735,M211,3
OI004841,O007618,M143,1
OI004842,O006544,M111,1
OI004843,O008719,M023,2
OI004844,O010611,M165,2
OI004845,O003703,M075,2
OI004846,O017733,M099,3
OI004847,O002159,M137,1
OI004848,O003800,M136,2
OI004849,O013406,M023,3
OI004850,O016052,M188,1
OI004851,O000310,M124,3
OI004852,O014803,M227,3
OI004853,O008998,M171,1
OI004854,O013676,M120,2
OI004855,O001784,M049,1
OI004856,O018973,M208,2
OI004857,O017806,M064,3
OI004858,O019651,M213,3
OI004859,O011452,M083,2
OI004860,O015549,M028,2
OI004861,O011217,M123,1
OI004862,O016537,M051,1
OI004863,O009467,M162,2
OI004864,O010491,M235,3
OI004865,O000643,M059,3
OI004866,O004320,M194,2
OI004867,O017833,M141,2
OI004868,O006187,M043,3
OI004869,O019608,M028,3
OI004870,O018327,M078,1
OI004871,O009551,M124,3
OI004872,O014392,M133,3
OI004873,O011479,M158,1
OI004874,O016841,M182,1
OI004875,O005362,M064,1
OI004876,O003890,M084,2
OI004877,O008658,M056,3
OI004878,O009732,M241,2
OI004879,O007410,M105,1
OI004880,O016502,M194,1
OI004881,O004862,M044,2
OI004882,O007916,M025,3
OI004883,O010873,M052,1
OI004884,O016839,M159,1
OI004885,O007780,M091,3
OI004886,O009945,M158,2
OI004887,O019291,M100,1
OI004888,O002320,M070,3
OI004889,O006893,M195,3
OI004890,O002611,M031,1
OI004891,O006448,M010,3
OI004892,O000486,M147,3
OI004893,O001480,M205,3
OI004894,O018871,M234,2
OI004895,O003192,M166,3
OI004896,O002543,M018,2
OI004897,O002354,M179,2
OI004898,O005993,M020,3
OI004899,O010283,M118,1
OI004900,O005835,M011,3
OI004901,O002964,M037,1
OI004902,O019598,M231,2
OI004903,O007325,M119,1
OI004904,O000243,M089,1
OI004905,O016222,M051,1
OI004906,O008446,M056,1
OI004907,O000668,M085,1
OI004908,O014337,M025,1
OI004909,O015798,M247,2
OI004910,O014136,M219,1
OI004911,O009709,M150,3
OI004912,O009345,M179,1
OI004913,O001136,M222,2
OI004914,O008670,M194,1
OI004915,O015552,M007,3
OI004916,O002962,M121,3
OI004917,O000733,M220,3
OI004918,O013563,M140,1
OI004919,O010710,M075,2
OI004920,O017248,M223,1
OI004921,O000891,M106,1
OI004922,O003799,M169,1
OI004923,O016440,M002,3
OI004924,O007304,M217,3
OI004925,O000435,M183,1
OI004926,O019776,M168,1
OI004927,O008405,M221,1
OI004928,O011243,M236,1
OI004929,O015982,M173,1
OI004930,O004999,M205,1
OI004931,O007435,M012,1
OI004932,O015517,M078,1
OI004933,O007902,M140,2
OI004934,O007844,M103,3
OI004935,O003760,M138,1
OI004936,O008427,M241,3
OI004937,O016675,M161,3
OI004938,O019490,M143,2
OI004939,O007337,M214,1
OI004940,O009689,M225,3
OI004941,O008757,M129,1
OI004942,O015523,M115,3
OI004943,O001381,M053,1
OI004944,O010679,M003,1
OI004945,O013435,M090,3
OI004946,O014889,M178,2
OI004947,O013975,M130,1
OI004948,O017764,M049,3
OI004949,O001350,M089,1
OI004950,O012320,M070,3
OI004951,O013696,M042,2
OI004952,O018931,M114,2
OI004953,O016584,M216,2
OI004954,O003172,M153,2
OI004955,O007458,M076,2
OI004956,O008007,M041,3
OI004957,O015652,M046,2
OI004958,O004649,M234,3
OI004959,O007925,M160,2
OI004960,O009993,M108,3
OI004961,O005266,M003,3
OI004962,O017946,M142,1
OI004963,O010434,M109,2
OI004964,O003794,M094,2
OI004965,O001434,M184,1
OI004966,O015017,M003,2
OI004967,O003020,M196,2
OI004968,O003679,M125,3
OI004969,O011397,M226,2
OI004970,O005998,M205,2
OI004971,O017909,M066,1
OI004972,O018643,M071,1
OI004973,O017311,M173,1
OI004974,O006450,M165,2
OI004975,O018822,M144,2
OI004976,O012911,M001,2
OI004977,O015718,M051,2
OI004978,O005814,M046,3
OI004979,O005719,M104,1
OI004980,O014748,M111,1
OI004981,O019640,M181,1
OI004982,O006107,M062,1
OI004983,O011291,M044,3
OI004984,O015492,M009,3
OI004985,O015767,M179,1
OI004986,O013276,M169,1
OI004987,O003908,M174,2
OI004988,O013551,M006,2
OI004989,O006013,M024,1
OI004990,O007242,M212,2
OI004991,O019267,M030,3
OI004992,O009472,M158,3
OI004993,O019361,M102,1
OI004994,O017803,M230,2
OI004995,O004351,M126,3
OI004996,O014485,M231,2
OI004997,O004601,M223,1
OI004998,O001584,M164,1
OI004999,O019751,M242,2
OI005000,O011777,M070,3
OI005001,O002722,M098,2
OI005002,O013352,M026,3
OI005003,O013616,M187,3
OI005004,O007535,M166,1
OI005005,O004384,M029,3
OI005006,O009088,M086,3
OI005007,O014319,M141,3
OI005008,O007759,M102,1
OI005009,O007603,M005,1
OI005010,O013204,M101,2
OI005011,O014233,M128,2
OI005012,O009657,M081,3
OI005013,O002653,M057,3
OI005014,O011395,M211,3
OI005015,O002887,M102,3
OI005016,O011963,M031,1
OI005017,O014814,M009,2
OI005018,O008211,M148,2
OI005019,O005983,M189,1
OI005020,O019307,M230,2
OI005021,O001314,M115,2
OI005022,O000466,M026,1
OI005023,O016426,M162,2
OI005024,O012004,M047,2
OI005025,O012435,M129,2
OI005026,O002864,M152,1
OI005027,O004343,M110,2
OI005028,O008764,M025,1
OI005029,O017498,M131,2
OI005030,O014244,M157,2
OI005031,O008366,M012,1
OI005032,O001666,M006,1
OI005033,O013460,M095,1
OI005034,O017668,M054,1
OI005035,O015830,M081,3
OI005036,O018819,M006,2
OI005037,O007084,M065,3
OI005038,O007153,M125,2
OI005039,O002203,M007,3
OI005040,O003553,M165,3
OI005041,O013627,M174,3
OI005042,O003850,M126,2
OI005043,O011610,M239,1
OI005044,O016470,M196,3
OI005045,O013394,M002,2
OI005046,O016748,M115,2
OI005047,O007873,M035,2
OI005048,O008824,M155,1
OI005049,O014558,M023,1
OI005050,O014428,M214,1
OI005051,O008559,M085,2
OI005052,O002407,M081,2
OI005053,O017439,M008,2
OI005054,O019974,M010,1
OI005055,O001505,M117,2
OI005056,O019813,M187,3
OI005057,O003142,M071,3
OI005058,O005929,M140,2
OI005059,O008848,M045,2
OI005060,O000348,M005,1
OI005061,O019537,M221,3
OI005062,O006757,M194,3
OI005063,O002854,M071,1
OI005064,O006055,M201,1
OI005065,O016762,M080,2
OI005066,O008034,M228,2
OI005067,O005339,M033,3
OI005068,O017395,M021,2
OI005069,O015857,M055,1
OI005070,O019389,M145,1
OI005071,O018050,M030,2
OI005072,O009659,M073,2
OI005073,O016098,M141,2
OI005074,O017796,M110,1
OI005075,O007890,M077,1
OI005076,O014311,M039,2
OI005077,O009023,M131,1
OI005078,O019837,M028,3
OI005079,O006795,M085,1
OI005080,O014784,M120,1
OI005081,O011890,M090,2
OI005082,O007241,M236,1
OI005083,O003335,M056,2
OI005084,O019112,M052,1
OI005085,O009745,M200,3
OI005086,O006023,M003,1
OI005087,O012723,M061,1
OI005088,O018671,M105,1
OI005089,O003279,M240,1
OI005090,O014555,M165,3
OI005091,O014515,M119,1
OI005092,O001113,M090,1
OI005093,O013341,M247,2
OI005094,O006153,M066,3
OI005095,O008091,M002,1
OI005096,O006483,M108,2
OI005097,O007773,M153,1
OI005098,O000391,M037,3
OI005099,O014899,M207,2
OI005100,O018430,M222,2
OI005101,O013988,M180,2
OI005102,O014891,M221,3
OI005103,O013808,M024,1
OI005104,O007316,M035,2
OI005105,O003842,M145,3
OI005106,O015995,M143,2
OI005107,O004526,M118,2
OI005108,O006891,M250,3
OI005109,O015883,M138,3
OI005110,O011519,M194,3
OI005111,O006424,M146,2
OI005112,O018599,M190,1
OI005113,O003831,M239,1
OI005114,O017639,M084,2
OI005115,O002658,M203,2
OI005116,O008235,M099,2
OI005117,O019692,M162,1
OI005118,O019447,M189,1
OI005119,O017471,M022,2
OI005120,O017930,M069,2
OI005121,O008512,M218,2
OI005122,O019649,M162,2
OI005123,O003023,M097,3
OI005124,O019100,M016,1
OI005125,O001672,M003,2
OI005126,O016351,M143,1
OI005127,O017902,M041,2
OI005128,O005961,M080,2
OI005129,O010736,M002,2
OI005130,O015699,M163,1
OI005131,O003048,M093,2
OI005132,O003411,M006,3
OI005133,O000170,M006,1
OI005134,O019743,M028,3
OI005135,O000774,M229,3
OI005136,O000313,M066,1
OI005137,O013983,M034,3
OI005138,O006629,M223,1
OI005139,O003202,M017,2
OI005140,O002401,M192,3
OI005141,O004513,M111,2
OI005142,O010525,M033,3
OI005143,O006557,M085,1
OI005144,O019843,M196,2
OI005145,O019548,M249,1
OI005146,O017674,M005,3
OI005147,O004087,M009,3
OI005148,O011784,M029,1
OI005149,O013966,M164,2
OI005150,O006758,M235,3
OI005151,O013458,M167,1
OI005152,O011685,M107,3
OI005153,O010535,M116,3
OI005154,O015830,M059,2
OI005155,O001076,M055,2
OI005156,O004629,M115,3
OI005157,O003469,M014,1
OI005158,O017386,M191,2
OI005159,O006783,M153,1
OI005160,O006932,M188,3
OI005161,O009528,M147,1
OI005162,O013434,M169,2
OI005163,O006718,M079,2
OI005164,O001035,M153,2
OI005165,O018292,M151,3
OI005166,O009164,M120,2
OI005167,O003093,M235,3
OI005168,O012929,M086,2
OI005169,O019310,M168,2
OI005170,O019367,M218,2
OI005171,O010092,M218,1
OI005172,O004167,M017,1
OI005173,O015778,M001,1
OI005174,O006030,M244,2
OI005175,O006565,M127,2
OI005176,O013621,M155,2
OI005177,O011916,M014,3
OI005178,O007944,M172,1
OI005179,O009187,M097,2
OI005180,O001223,M033,3
OI005181,O013016,M250,2
OI005182,O013678,M180,2
OI005183,O019016,M103,1
OI005184,O018929,M232,1
OI005185,O016816,M073,2
OI005186,O007870,M072,1
OI005187,O005268,M122,2
OI005188,O006773,M055,2
OI005189,O006247,M119,2
OI005190,O004579,M032,3
OI005191,O007328,M097,3
OI005192,O015079,M117,2
OI005193,O018422,M091,2
OI005194,O006352,M153,2
OI005195,O012378,M011,2
OI005196,O018990,M199,1
OI005197,O007106,M139,3
OI005198,O009384,M059,1
OI005199,O007110,M183,2
OI005200,O019169,M057,3
OI005201,O003529,M189,3
OI005202,O001547,M023,2
OI005203,O007004,M181,2
OI005204,O006511,M222,3
OI005205,O003872,M104,3
OI005206,O012357,M148,2
OI005207,O008587,M172,1
OI005208,O015920,M138,1
OI005209,O019862,M028,1
OI005210,O013895,M050,3
OI005211,O010025,M053,3
OI005212,O017786,M064,2
OI005213,O016887,M017,2
OI005214,O014382,M132,3
OI005215,O007423,M147,2
OI005216,O019489,M111,3
OI005217,O003344,M060,3
OI005218,O017355,M248,2
OI005219,O004724,M044,3
OI005220,O010961,M087,1
OI005221,O005746,M129,3
OI005222,O016758,M245,1
OI005223,O010123,M022,1
OI005224,O011786,M079,1
OI005225,O013307,M056,2
OI005226,O012081,M019,1
OI005227,O006974,M030,2
OI005228,O011625,M063,3
OI005229,O019941,M095,2
OI005230,O005635,M179,2
OI005231,O015770,M088,3
OI005232,O019747,M209,1
OI005233,O019484,M049,3
OI005234,O010553,M227,3
OI005235,O010955,M011,1
OI005236,O014883,M045,3
OI005237,O007526,M216,3
OI005238,O001975,M248,3
OI005239,O006909,M248,3
OI005240,O014441,M139,2
OI005241,O002909,M056,2
OI005242,O001851,M079,1
OI005243,O000723,M011,2
OI005244,O005376,M173,1
OI005245,O009337,M022,1
OI005246,O019950,M072,1
OI005247,O008209,M232,3
OI005248,O006882,M202,2
OI005249,O002095,M177,1
OI005250,O009188,M059,3
OI005251,O015925,M143,1
OI005252,O001010,M120,3
OI005253,O018050,M227,1
OI005254,O001490,M232,2
OI005255,O001478,M044,1
OI005256,O011079,M080,1
OI005257,O016431,M167,3
OI005258,O004496,M101,2
OI005259,O006516,M178,3
OI005260,O010187,M199,2
OI005261,O001647,M206,1
OI005262,O002190,M010,1
OI005263,O009580,M250,1
OI005264,O017533,M009,3
OI005265,O011974,M169,3
OI005266,O007295,M101,3
OI005267,O013737,M121,2
OI005268,O006768,M057,2
OI005269,O009231,M110,2
OI005270,O013328,M171,2
OI005271,O006055,M198,3
OI005272,O006609,M114,3
OI005273,O015719,M196,1
OI005274,O013737,M240,3
OI005275,O008876,M028,2
OI005276,O014577,M167,1
OI005277,O002881,M130,3
OI005278,O010971,M037,1
OI005279,O008200,M171,3
OI005280,O008040,M218,2
OI005281,O018165,M224,3
OI005282,O003098,M115,1
OI005283,O018310,M105,1
OI005284,O001892,M245,3
OI005285,O019386,M021,1
OI005286,O009980,M081,2
OI005287,O007155,M247,1
OI005288,O009142,M224,3
OI005289,O017403,M192,1
OI005290,O011667,M090,3
OI005291,O001789,M093,3
OI005292,O008952,M222,1
OI005293,O011200,M057,2
OI005294,O012438,M052,2
OI005295,O002232,M169,1
OI005296,O013890,M248,2
OI005297,O016744,M144,2
OI005298,O003150,M078,1
OI005299,O002760,M021,2
OI005300,O009577,M187,1
OI005301,O002502,M250,1
OI005302,O014858,M001,3
OI005303,O006300,M021,1
OI005304,O004426,M014,2
OI005305,O005267,M199,2
OI005306,O018817,M078,1
OI005307,O008592,M012,2
OI005308,O001875,M215,1
OI005309,O010853,M236,2
OI005310,O007805,M074,2
OI005311,O019494,M156,3
OI005312,O009590,M198,3
OI005313,O004689,M002,1
OI005314,O008674,M007,2
OI005315,O011989,M061,1
OI005316,O004872,M147,3
OI005317,O016945,M103,2
OI005318,O009165,M215,2
OI005319,O018590,M047,2
OI005320,O009442,M141,3
OI005321,O016306,M051,3
OI005322,O012120,M186,2
OI005323,O000146,M129,1
OI005324,O007200,M075,1
OI005325,O015646,M180,2
OI005326,O005700,M023,1
OI005327,O002981,M051,2
OI005328,O015482,M165,3
OI005329,O004465,M090,3
OI005330,O002845,M076,3
OI005331,O011864,M117,1
OI005332,O005840,M062,2
OI005333,O014259,M177,2
OI005334,O003370,M109,1
OI005335,O003899,M218,2
OI005336,O003735,M038,3
OI005337,O018162,M155,1
OI005338,O018016,M064,2
OI005339,O001874,M157,3
OI005340,O008428,M051,2
OI005341,O003182,M141,3
OI005342,O001965,M227,1
OI005343,O012453,M247,2
OI005344,O012593,M203,2
OI005345,O012002,M195,1
OI005346,O014738,M064,1
OI005347,O007022,M127,2
OI005348,O001507,M234,3
OI005349,O009385,M146,3
OI005350,O017454,M213,2
OI005351,O019013,M141,1
OI005352,O011790,M235,2
OI005353,O002028,M136,2
OI005354,O013778,M215,2
OI005355,O001106,M046,1
OI005356,O000066,M239,1
OI005357,O012762,M139,3
OI005358,O009584,M240,2
OI005359,O006175,M094,3
OI005360,O012776,M240,3
OI005361,O009025,M002,2
OI005362,O001990,M065,2
OI005363,O005990,M194,3
OI005364,O001204,M062,2
OI005365,O016179,M228,2
OI005366,O007853,M026,1
OI005367,O010770,M202,2
OI005368,O007726,M004,3
OI005369,O011800,M164,3
OI005370,O015608,M105,3
OI005371,O018213,M042,3
OI005372,O018227,M134,2
OI005373,O006909,M046,3
OI005374,O007532,M211,3
OI005375,O009164,M127,2
OI005376,O007323,M109,3
OI005377,O015282,M209,1
OI005378,O013608,M235,2
OI005379,O001503,M045,1
OI005380,O000880,M098,2
OI005381,O012854,M028,2
OI005382,O006202,M185,3
OI005383,O004582,M205,3
OI005384,O006813,M139,1
OI005385,O001227,M142,1
OI005386,O016240,M141,1
OI005387,O013877,M009,1
OI005388,O019358,M223,2
OI005389,O017323,M065,3
OI005390,O009300,M198,3
OI005391,O004942,M153,3
OI005392,O015677,M031,1
OI005393,O014259,M059,2
OI005394,O010579,M249,3
OI005395,O010220,M128,2
OI005396,O002790,M018,1
OI005397,O000738,M083,3
OI005398,O015331,M052,1
OI005399,O009351,M095,1
OI005400,O005386,M131,1
OI005401,O016178,M044,1
OI005402,O005246,M223,1
OI005403,O009294,M029,3
OI005404,O005315,M080,3
OI005405,O009102,M173,1
OI005406,O005424,M074,3
OI005407,O014770,M225,3
OI005408,O018248,M193,2
OI005409,O002265,M004,2
OI005410,O011437,M087,1
OI005411,O005409,M136,1
OI005412,O009173,M042,3
OI005413,O001501,M205,1
OI005414,O002730,M155,1
OI005415,O009347,M041,2
OI005416,O012460,M191,1
OI005417,O002957,M166,3
OI005418,O009630,M055,3
OI005419,O013436,M015,3
OI005420,O008679,M058,3
OI005421,O005445,M226,1
OI005422,O018104,M226,3
OI005423,O018573,M228,2
OI005424,O003419,M096,1
OI005425,O014571,M197,2
OI005426,O009457,M117,1
OI005427,O014345,M118,3
OI005428,O013116,M138,3
OI005429,O012787,M189,3
OI005430,O009425,M238,2
OI005431,O001491,M026,3
OI005432,O000424,M196,3
OI005433,O019175,M106,1
OI005434,O012305,M002,1
OI005435,O005213,M199,2
OI005436,O007484,M002,1
OI005437,O019988,M138,1
OI005438,O001213,M141,2
OI005439,O002431,M145,1
OI005440,O016980,M169,2
OI005441,O014016,M243,1
OI005442,O014318,M138,2
OI005443,O009889,M157,2
OI005444,O008234,M104,3
OI005445,O007882,M004,1
OI005446,O013961,M150,1
OI005447,O005779,M087,3
OI005448,O003761,M243,2
OI005449,O017108,M052,1
OI005450,O019371,M013,3
OI005451,O016550,M161,1
OI005452,O010621,M155,2
OI005453,O013274,M006,3
OI005454,O019997,M019,3
OI005455,O002986,M027,1
OI005456,O000759,M015,1
OI005457,O019321,M060,3
OI005458,O011988,M170,1
OI005459,O017949,M171,3
OI005460,O002633,M010,3
OI005461,O001632,M186,3
OI005462,O015499,M106,3
OI005463,O009292,M031,2
OI005464,O000390,M109,3
OI005465,O010330,M072,3
OI005466,O007842,M055,1
OI005467,O010576,M173,1
OI005468,O004418,M224,1
OI005469,O005591,M200,2
OI005470,O000214,M239,3
OI005471,O001210,M051,1
OI005472,O000340,M196,1
OI005473,O010041,M199,2
OI005474,O001634,M170,1
OI005475,O014147,M146,2
OI005476,O004044,M130,1
OI005477,O014034,M036,2
OI005478,O007229,M002,2
OI005479,O002479,M220,2
OI005480,O019439,M225,3
OI005481,O010397,M199,2
OI005482,O016754,M129,3
OI005483,O017090,M203,2
OI005484,O005823,M066,2
OI005485,O009681,M109,1
OI005486,O005813,M160,3
OI005487,O013008,M203,1
OI005488,O017722,M114,2
OI005489,O017345,M248,3
OI005490,O005502,M118,3
OI005491,O016065,M131,3
OI005492,O004970,M215,1
OI005493,O001626,M073,3
OI005494,O006994,M089,3
OI005495,O009743,M098,2
OI005496,O009267,M012,2
OI005497,O019779,M207,2
OI005498,O013985,M006,2
OI005499,O009359,M103,3
OI005500,O010371,M060,3
OI005501,O010358,M202,2
OI005502,O011410,M244,3
OI005503,O017789,M037,3
OI005504,O003814,M070,3
OI005505,O004233,M129,1
OI005506,O014267,M094,2
OI005507,O007077,M127,2
OI005508,O019334,M132,3
OI005509,O019186,M148,2
OI005510,O011967,M025,3
OI005511,O014660,M051,3
OI005512,O012329,M006,3
OI005513,O000551,M188,3
OI005514,O002891,M244,2
OI005515,O009022,M249,1
OI005516,O006847,M025,2
OI005517,O008634,M139,1
OI005518,O016551,M206,3
OI005519,O006201,M243,3
OI005520,O011260,M157,2
OI005521,O017271,M105,3
OI005522,O007793,M060,2
OI005523,O000815,M248,3
OI005524,O008940,M208,1
OI005525,O017214,M167,3
OI005526,O008259,M175,2
OI005527,O016417,M211,1
OI005528,O010691,M154,3
OI005529,O003053,M173,3
OI005530,O016564,M071,2
OI005531,O016601,M128,3
OI005532,O005619,M115,3
OI005533,O011088,M239,1
OI005534,O008089,M249,3
OI005535,O009116,M130,1
OI005536,O015880,M079,1
OI005537,O010691,M109,1
OI005538,O015152,M027,2
OI005539,O017939,M242,2
OI005540,O002822,M107,3
OI005541,O010650,M039,3
OI005542,O005285,M088,1
OI005543,O019899,M117,3
OI005544,O014598,M101,1
OI005545,O006670,M057,3
OI005546,O010080,M104,3
OI005547,O016183,M032,2
OI005548,O000493,M132,2
OI005549,O014224,M183,2
OI005550,O002986,M196,3
OI005551,O010932,M022,2
OI005552,O009387,M193,3
