OrderID,CustomerID,KitchenID,RiderID,OrderDate,PreparationTime,DeliveryTime,OrderStatus,TotalAmount,Discount,TotalCost,CustomerRating,DistanceKM,PaymentMethod,DeliveryPartner,Weather,TrafficLevel,TimeSlot,OrderPriority,CouponCode,DiscountType,PreparationDelayReason,DeliveryDelayReason
O002266,C01568,K047,R0456,2025-11-12,22,55,Delivered,988,100,687,3.6,4,Wallet,Dunzo,Sunny,Medium,Evening,Express,NONE,Percentage,,Rider Delay
O002267,C01389,K014,R0474,2025-06-16,16,55,Delivered,604,170,344,4.7,4,Wallet,Dunzo,Cloudy,High,Breakfast,Normal,FIRST50,Percentage,,Rider Delay
O002268,C02933,K036,R0252,2026-05-03,24,24,Delivered,661,174,506,4.1,7,Wallet,In-House,Rainy,Low,Dinner,Normal,SAVE50,Percentage,,
O002269,C02388,K027,R0455,2025-07-30,36,35,Delivered,538,199,319,3.8,13,Credit Card,In-House,Cloudy,High,Lunch,Normal,NONE,No Discount,Staff Shortage,Customer Unavailable
O002270,C01516,K004,R0180,2025-08-03,21,48,Delivered,470,46,269,3.6,14,Wallet,Dunzo,Sunny,Low,Breakfast,Express,SAVE50,No Discount,,Heavy Rain
O002271,C02282,K014,R0405,2025-09-24,38,21,Cancelled,1056,162,759,3.9,5,Credit Card,In-House,Rainy,Medium,Dinner,Express,FIRST50,Flat,Equipment Issue,Customer Unavailable
O002272,C01674,K007,R0288,2025-02-08,16,24,Delivered,1314,175,727,4.1,2,Credit Card,In-House,Rainy,High,Lunch,Normal,FESTIVE20,Percentage,,
O002273,C00596,K038,R0048,2026-10-26,36,40,Delivered,208,130,132,4.5,12,UPI,Porter,Sunny,High,Dinner,Express,SAVE50,Flat,Staff Shortage,Traffic
O002274,C00214,K014,R0353,2025-10-24,31,15,Delivered,1047,182,604,3.9,3,Wallet,Dunzo,Sunny,Low,Evening,Express,WELCOME100,No Discount,Staff Shortage,
O002275,C02368,K012,R0052,2025-07-06,10,15,Delivered,487,105,311,4.7,8,Debit Card,Dunzo,Sunny,Medium,Dinner,Express,NONE,Flat,,
O002276,C00324,K032,R0281,2026-12-09,39,54,Delivered,1382,65,806,3.5,2,Credit Card,Dunzo,Sunny,High,Breakfast,Normal,FESTIVE20,Percentage,Ingredient Delay,Customer Unavailable
O002277,C01665,K009,R0213,2025-08-15,24,44,Delivered,1443,134,989,4.3,11,UPI,Dunzo,Rainy,Low,Lunch,Express,WELCOME100,No Discount,,Traffic
O002278,C00762,K038,R0028,2025-01-13,37,57,Delivered,443,94,244,3.8,2,Cash,Porter,Rainy,Medium,Lunch,Normal,NONE,Flat,Staff Shortage,Heavy Rain
O002279,C01427,K049,R0498,2026-08-29,35,58,Delivered,1273,24,979,3.1,12,UPI,Shadowfax,Sunny,Medium,Evening,Express,NONE,Percentage,Ingredient Delay,Heavy Rain
O002280,C02903,K020,R0197,2026-01-31,11,16,Delivered,283,41,226,3.9,3,Debit Card,Shadowfax,Rainy,Low,Dinner,Express,WELCOME100,Flat,,
O002281,C01279,K015,R0335,2026-07-11,12,41,Cancelled,783,92,536,3.6,3,Wallet,Shadowfax,Sunny,High,Dinner,Express,SAVE50,Flat,,Customer Unavailable
O002282,C01921,K048,R0410,2025-03-18,15,32,Delivered,1244,187,742,3.5,8,Cash,In-House,Rainy,Medium,Evening,Normal,FIRST50,Percentage,,Heavy Rain
O002283,C01663,K032,R0288,2025-03-07,29,48,Delivered,785,64,445,4.4,5,Cash,Porter,Cloudy,Medium,Evening,Express,FIRST50,Percentage,Ingredient Delay,Heavy Rain
O002284,C01005,K009,R0313,2026-11-20,12,50,Delivered,729,115,502,4.2,14,Credit Card,Shadowfax,Sunny,High,Lunch,Express,WELCOME100,Percentage,,Traffic
O002285,C01798,K005,R0339,2025-01-04,36,16,Delivered,723,200,457,4.2,2,Credit Card,Porter,Rainy,Low,Breakfast,Normal,FIRST50,Flat,Ingredient Delay,
O002286,C02166,K050,R0270,2025-12-31,35,53,Delivered,805,4,457,4.6,7,Debit Card,Dunzo,Sunny,Low,Dinner,Normal,SAVE50,Flat,Ingredient Delay,Traffic
O002287,C01484,K028,R0424,2026-04-24,25,47,Delivered,1422,102,886,3.5,9,Wallet,Porter,Cloudy,Medium,Breakfast,Normal,FIRST50,Percentage,,Heavy Rain
O002288,C02858,K024,R0421,2025-01-12,25,17,Delivered,955,138,683,4.8,15,Wallet,Dunzo,Rainy,High,Breakfast,Express,FESTIVE20,No Discount,,
O002289,C00468,K026,R0233,2026-03-10,13,20,Delivered,702,24,405,3.2,2,Cash,In-House,Sunny,High,Lunch,Normal,WELCOME100,Flat,,
O002290,C00321,K035,R0422,2025-09-17,30,56,Delivered,221,10,158,4.1,4,Debit Card,Porter,Rainy,Medium,Lunch,Normal,WELCOME100,Percentage,High Order Volume,Traffic
O002291,C01628,K020,R0260,2025-10-17,20,18,Delivered,1463,173,1154,5.0,10,Cash,Porter,Cloudy,High,Lunch,Express,FIRST50,Flat,,
O002292,C02652,K034,R0322,2026-11-26,21,29,Delivered,1384,15,860,3.5,9,Debit Card,Dunzo,Cloudy,Medium,Evening,Normal,SAVE50,Percentage,,
O002293,C00921,K013,R0175,2025-09-12,11,32,Delivered,1469,87,957,4.7,4,Debit Card,In-House,Cloudy,Low,Evening,Normal,NONE,Flat,,Customer Unavailable
O002294,C02571,K005,R0022,2025-08-12,31,49,Delivered,548,40,316,3.9,3,UPI,Porter,Cloudy,High,Evening,Normal,FESTIVE20,No Discount,Equipment Issue,Heavy Rain
O002295,C01488,K040,R0315,2025-04-11,35,31,Delivered,1127,80,759,3.1,8,Debit Card,Dunzo,Cloudy,Medium,Breakfast,Express,FIRST50,No Discount,Equipment Issue,Rider Delay
O002296,C01944,K003,R0295,2026-03-10,20,47,Cancelled,1310,157,889,3.9,13,Debit Card,In-House,Rainy,Low,Dinner,Express,WELCOME100,Flat,,Heavy Rain
O002297,C00672,K029,R0340,2025-12-05,14,28,Cancelled,220,11,156,4.9,5,Debit Card,In-House,Sunny,Medium,Breakfast,Express,NONE,Percentage,,Rider Delay
O002298,C01459,K002,R0234,2025-05-16,33,41,Delivered,318,56,221,3.8,4,Wallet,Dunzo,Rainy,Low,Evening,Normal,NONE,Flat,Ingredient Delay,Traffic
O002299,C01402,K031,R0272,2026-11-09,40,29,Delivered,1312,195,888,4.1,5,Cash,In-House,Cloudy,Medium,Lunch,Normal,FIRST50,Flat,Equipment Issue,
O002300,C01321,K031,R0136,2025-03-18,19,51,Delivered,1387,157,910,4.5,4,Credit Card,Dunzo,Sunny,High,Evening,Express,SAVE50,Percentage,,Traffic
O002301,C02939,K012,R0031,2026-12-31,18,43,Delivered,623,76,409,4.8,14,Wallet,In-House,Sunny,Medium,Lunch,Normal,FESTIVE20,Flat,,Traffic
O002302,C01598,K031,R0461,2025-11-20,25,28,Delivered,1059,125,702,4.2,3,Debit Card,In-House,Sunny,Medium,Evening,Express,WELCOME100,No Discount,,
O002303,C01807,K012,R0136,2025-05-05,11,26,Delivered,538,192,351,3.5,13,Cash,In-House,Sunny,Medium,Dinner,Normal,WELCOME100,Percentage,,
O002304,C02668,K037,R0360,2025-07-28,13,50,Delivered,327,182,218,3.9,8,UPI,Shadowfax,Cloudy,Medium,Breakfast,Normal,SAVE50,Percentage,,Heavy Rain
O002305,C02975,K050,R0268,2025-12-26,31,42,Delivered,675,24,491,4.7,11,Cash,Dunzo,Rainy,High,Lunch,Normal,FESTIVE20,No Discount,Ingredient Delay,Traffic
O002306,C00330,K028,R0053,2026-01-11,18,60,Cancelled,1264,152,807,4.1,14,Credit Card,Porter,Sunny,Medium,Breakfast,Normal,WELCOME100,Percentage,,Traffic
O002307,C01198,K035,R0064,2026-04-11,38,47,Delivered,1276,43,955,3.4,2,Cash,Shadowfax,Sunny,Medium,Breakfast,Express,SAVE50,Percentage,Equipment Issue,Customer Unavailable
O002308,C01880,K008,R0162,2025-09-22,40,42,Delivered,780,62,436,3.5,15,Cash,Shadowfax,Cloudy,Medium,Evening,Express,FESTIVE20,No Discount,Staff Shortage,Traffic
O002309,C01350,K049,R0050,2025-07-22,14,21,Cancelled,508,118,329,4.8,14,Debit Card,Porter,Sunny,High,Dinner,Express,FIRST50,Flat,,Traffic
O002310,C02089,K003,R0082,2026-09-09,27,47,Delivered,516,26,313,3.5,6,UPI,Porter,Rainy,High,Evening,Normal,FESTIVE20,Percentage,Staff Shortage,Rider Delay
O002311,C01591,K013,R0363,2025-03-30,33,57,Delivered,1485,47,866,3.8,2,Wallet,Shadowfax,Rainy,Medium,Lunch,Express,FIRST50,Flat,Staff Shortage,Heavy Rain
O002312,C00352,K032,R0129,2026-05-03,13,29,Delivered,306,193,198,3.4,4,Wallet,Porter,Rainy,High,Lunch,Express,WELCOME100,Percentage,,
O002313,C01868,K015,R0399,2026-07-03,22,48,Cancelled,312,10,173,3.3,2,Debit Card,Dunzo,Cloudy,High,Lunch,Express,WELCOME100,No Discount,,Heavy Rain
O002314,C00024,K021,R0467,2025-02-02,13,21,Delivered,993,132,761,4.2,9,Wallet,In-House,Rainy,High,Breakfast,Express,FESTIVE20,Flat,,
O002315,C00097,K001,R0083,2026-03-14,24,28,Delivered,500,148,280,4.8,3,Cash,Shadowfax,Rainy,Medium,Dinner,Normal,FESTIVE20,Flat,,
O002316,C01883,K047,R0366,2026-03-05,38,44,Delivered,516,68,321,3.1,4,Wallet,In-House,Sunny,Low,Evening,Normal,FIRST50,Flat,Ingredient Delay,Heavy Rain
O002317,C02793,K046,R0264,2025-06-01,22,26,Delivered,1137,129,847,3.4,7,Wallet,In-House,Sunny,Medium,Dinner,Normal,NONE,No Discount,,
O002318,C02729,K011,R0131,2026-05-08,10,49,Delivered,286,175,168,4.0,5,UPI,In-House,Rainy,Low,Dinner,Normal,WELCOME100,Percentage,,Heavy Rain
O002319,C01160,K032,R0089,2025-07-14,19,48,Delivered,1366,27,889,3.6,7,Wallet,Shadowfax,Cloudy,Low,Breakfast,Normal,WELCOME100,Percentage,,Customer Unavailable
O002320,C00555,K014,R0378,2025-01-02,39,22,Delivered,622,199,357,4.5,8,Wallet,In-House,Cloudy,Medium,Breakfast,Normal,SAVE50,No Discount,High Order Volume,
O002321,C01932,K007,R0216,2026-05-27,30,57,Delivered,1398,80,1083,4.8,14,Debit Card,In-House,Rainy,Medium,Breakfast,Normal,FIRST50,Flat,Ingredient Delay,Heavy Rain
O002322,C01033,K044,R0480,2025-05-19,37,17,Delivered,1441,179,808,4.3,14,Debit Card,Porter,Sunny,High,Evening,Express,WELCOME100,Flat,High Order Volume,
O002323,C02486,K015,R0199,2025-12-01,19,49,Delivered,868,48,495,3.2,15,UPI,Shadowfax,Sunny,High,Breakfast,Express,FESTIVE20,Flat,,Rider Delay
O002324,C01982,K016,R0115,2025-01-25,18,51,Cancelled,1207,73,742,4.6,8,Cash,Shadowfax,Cloudy,High,Dinner,Normal,SAVE50,Percentage,,Heavy Rain
O002325,C00306,K035,R0464,2026-08-29,36,32,Delivered,1429,125,791,4.4,5,Debit Card,Shadowfax,Sunny,High,Dinner,Normal,FESTIVE20,No Discount,Equipment Issue,Traffic
O002326,C02046,K034,R0017,2025-07-25,10,22,Delivered,655,19,486,4.6,7,UPI,Shadowfax,Cloudy,High,Breakfast,Express,WELCOME100,No Discount,,
O002327,C02513,K039,R0199,2026-06-20,28,55,Delivered,826,39,602,3.1,4,Wallet,Shadowfax,Cloudy,Medium,Evening,Express,FIRST50,Percentage,High Order Volume,Customer Unavailable
O002328,C02980,K020,R0083,2025-03-26,32,51,Cancelled,356,70,264,4.0,2,UPI,Shadowfax,Cloudy,High,Breakfast,Normal,WELCOME100,No Discount,High Order Volume,Heavy Rain
O002329,C00121,K014,R0220,2025-08-29,19,41,Delivered,1320,134,838,3.7,9,UPI,Dunzo,Rainy,High,Evening,Express,WELCOME100,Percentage,,Traffic
O002330,C01911,K011,R0424,2026-04-13,26,23,Delivered,1292,133,747,4.7,2,UPI,In-House,Sunny,High,Dinner,Normal,SAVE50,Flat,Ingredient Delay,
O002331,C00512,K033,R0043,2026-09-08,34,32,Delivered,578,68,355,4.7,7,Cash,Shadowfax,Cloudy,High,Breakfast,Express,NONE,No Discount,Equipment Issue,Rider Delay
O002332,C00713,K029,R0223,2026-05-29,25,37,Cancelled,1100,165,779,3.8,7,Debit Card,Dunzo,Cloudy,High,Breakfast,Express,NONE,No Discount,,Rider Delay
O002333,C00120,K028,R0237,2026-11-17,17,30,Delivered,1316,20,912,3.7,6,Credit Card,Shadowfax,Cloudy,High,Dinner,Normal,WELCOME100,No Discount,,
O002334,C02540,K014,R0331,2025-08-24,12,26,Delivered,1486,30,838,4.6,6,Cash,In-House,Sunny,Medium,Lunch,Normal,NONE,No Discount,,
O002335,C02397,K042,R0439,2025-10-09,32,24,Delivered,1247,4,814,4.4,12,Credit Card,Dunzo,Sunny,Low,Evening,Normal,FIRST50,No Discount,Equipment Issue,
O002336,C00555,K034,R0417,2025-01-06,23,38,Delivered,840,104,551,4.2,12,Cash,Dunzo,Rainy,Medium,Evening,Normal,SAVE50,Flat,,Customer Unavailable
O002337,C00249,K026,R0060,2025-05-18,26,32,Delivered,868,152,477,4.1,13,UPI,Dunzo,Cloudy,Medium,Dinner,Express,FIRST50,Percentage,Staff Shortage,Rider Delay
O002338,C01200,K046,R0311,2026-10-02,26,30,Delivered,566,176,435,4.2,7,UPI,Shadowfax,Sunny,Low,Breakfast,Express,WELCOME100,No Discount,High Order Volume,
O002339,C01438,K018,R0466,2026-04-21,39,29,Delivered,1466,198,901,4.1,13,Wallet,Porter,Cloudy,Low,Evening,Express,SAVE50,No Discount,Ingredient Delay,
O002340,C00732,K044,R0005,2026-04-06,30,44,Delivered,332,22,242,3.8,2,Debit Card,Dunzo,Cloudy,High,Lunch,Express,NONE,No Discount,Equipment Issue,Customer Unavailable
O002341,C00092,K012,R0325,2025-08-30,34,54,Delivered,940,180,717,3.5,2,Credit Card,In-House,Cloudy,High,Evening,Express,FIRST50,No Discount,Equipment Issue,Rider Delay
O002342,C00228,K036,R0470,2025-03-13,40,33,Cancelled,644,40,490,4.6,9,Debit Card,Dunzo,Cloudy,Medium,Lunch,Normal,FIRST50,Percentage,Staff Shortage,Customer Unavailable
O002343,C01744,K004,R0414,2026-06-10,15,38,Delivered,1425,72,857,3.6,14,UPI,Dunzo,Rainy,High,Evening,Normal,SAVE50,Flat,,Heavy Rain
O002344,C01490,K047,R0006,2026-09-15,13,51,Cancelled,253,189,177,4.1,13,Cash,Dunzo,Sunny,Medium,Lunch,Normal,SAVE50,No Discount,,Traffic
O002345,C01650,K042,R0455,2025-10-29,11,21,Delivered,779,126,437,4.0,6,Debit Card,Porter,Cloudy,High,Breakfast,Express,FIRST50,Flat,,
O002346,C01543,K032,R0333,2026-03-26,39,43,Delivered,762,99,473,3.2,2,Wallet,Dunzo,Rainy,High,Breakfast,Express,NONE,Percentage,Equipment Issue,Customer Unavailable
O002347,C01397,K005,R0477,2025-10-07,16,40,Delivered,698,85,427,4.9,7,Wallet,In-House,Sunny,High,Dinner,Express,SAVE50,Percentage,,Rider Delay
O002348,C01120,K012,R0379,2026-05-19,20,34,Delivered,1443,65,1061,3.5,2,Cash,Porter,Rainy,High,Evening,Express,FESTIVE20,Percentage,,Heavy Rain
O002349,C00046,K036,R0072,2026-12-27,32,46,Delivered,840,182,629,3.2,7,Cash,Dunzo,Cloudy,Medium,Dinner,Express,FIRST50,Percentage,Ingredient Delay,Customer Unavailable
O002350,C02498,K005,R0424,2025-11-30,29,51,Delivered,649,102,385,3.7,6,Debit Card,Porter,Rainy,Low,Breakfast,Express,FIRST50,Flat,High Order Volume,Traffic
O002351,C00684,K022,R0179,2026-04-28,21,15,Delivered,753,128,496,3.0,13,UPI,Porter,Cloudy,Medium,Lunch,Express,WELCOME100,Percentage,,
O002352,C02264,K017,R0242,2025-05-19,35,53,Delivered,673,36,428,4.1,3,Credit Card,Dunzo,Cloudy,High,Lunch,Normal,FIRST50,Percentage,Staff Shortage,Traffic
O002353,C01025,K030,R0140,2025-02-01,31,30,Delivered,443,55,345,3.4,4,Wallet,Dunzo,Sunny,High,Lunch,Express,NONE,No Discount,Ingredient Delay,
O002354,C00437,K050,R0106,2026-11-14,30,50,Delivered,698,189,477,3.4,5,Wallet,Porter,Rainy,Low,Lunch,Express,FIRST50,No Discount,High Order Volume,Rider Delay
O002355,C00611,K028,R0153,2025-06-06,30,29,Delivered,1396,174,805,4.3,2,Credit Card,Shadowfax,Rainy,Low,Breakfast,Normal,FIRST50,No Discount,High Order Volume,
O002356,C00694,K023,R0101,2026-07-16,30,54,Delivered,823,4,476,4.7,7,Wallet,Porter,Cloudy,High,Evening,Normal,FESTIVE20,No Discount,Staff Shortage,Traffic
O002357,C02656,K044,R0068,2025-02-06,23,52,Delivered,440,135,348,4.7,6,Cash,Shadowfax,Cloudy,High,Dinner,Normal,FIRST50,Percentage,,Traffic
O002358,C02812,K022,R0392,2025-10-27,37,31,Delivered,410,136,323,3.6,15,Cash,In-House,Sunny,Medium,Breakfast,Express,NONE,No Discount,High Order Volume,Heavy Rain
O002359,C01099,K046,R0412,2026-10-13,18,43,Delivered,850,172,601,4.2,6,UPI,Shadowfax,Sunny,High,Breakfast,Express,FESTIVE20,No Discount,,Rider Delay
O002360,C01155,K010,R0078,2025-02-10,30,24,Delivered,1046,50,732,4.8,9,Cash,Shadowfax,Sunny,Medium,Dinner,Express,WELCOME100,No Discount,Staff Shortage,
O002361,C02175,K040,R0089,2026-01-06,20,18,Delivered,290,182,225,4.1,12,Debit Card,Dunzo,Sunny,High,Breakfast,Normal,SAVE50,Percentage,,
O002362,C01055,K035,R0047,2026-11-01,25,36,Delivered,902,5,643,4.9,2,Cash,Shadowfax,Cloudy,Low,Lunch,Express,FIRST50,Percentage,,Rider Delay
O002363,C01877,K044,R0012,2025-05-19,10,35,Cancelled,868,161,565,3.0,9,Credit Card,Dunzo,Rainy,High,Evening,Normal,FIRST50,No Discount,,Traffic
O002364,C00650,K016,R0357,2025-04-08,16,27,Delivered,359,116,212,3.3,5,Wallet,In-House,Rainy,Low,Lunch,Normal,WELCOME100,Flat,,
O002365,C02070,K050,R0164,2026-10-07,36,18,Delivered,883,101,648,3.9,13,Cash,Dunzo,Cloudy,High,Breakfast,Express,FESTIVE20,No Discount,Staff Shortage,
O002366,C01306,K008,R0077,2026-09-06,35,26,Delivered,466,13,344,3.8,8,Credit Card,Porter,Sunny,High,Breakfast,Express,FIRST50,Percentage,High Order Volume,
O002367,C02806,K034,R0113,2025-08-08,16,55,Delivered,813,8,576,3.8,11,Debit Card,In-House,Rainy,High,Dinner,Normal,WELCOME100,Percentage,,Customer Unavailable
O002368,C00620,K047,R0456,2026-01-20,23,20,Delivered,877,56,595,3.2,7,Wallet,In-House,Rainy,High,Dinner,Normal,WELCOME100,Percentage,,
O002369,C01498,K045,R0342,2025-12-04,17,49,Delivered,1434,49,1009,3.8,2,Debit Card,Dunzo,Sunny,Medium,Breakfast,Express,FESTIVE20,Percentage,,Rider Delay
O002370,C00234,K043,R0389,2025-06-29,18,25,Delivered,563,122,362,4.4,13,Cash,Shadowfax,Sunny,Low,Dinner,Normal,FESTIVE20,Flat,,
O002371,C01385,K015,R0085,2026-12-29,11,60,Delivered,1067,157,662,3.0,11,Credit Card,Porter,Cloudy,Medium,Evening,Normal,FESTIVE20,Flat,,Heavy Rain
O002372,C01402,K031,R0050,2026-10-30,38,53,Delivered,505,155,301,5.0,6,Cash,Shadowfax,Rainy,Medium,Breakfast,Normal,FIRST50,Flat,Staff Shortage,Customer Unavailable
O002373,C00782,K033,R0049,2026-08-16,35,50,Delivered,689,193,432,3.1,8,Debit Card,Dunzo,Cloudy,Low,Breakfast,Express,SAVE50,Percentage,Staff Shortage,Customer Unavailable
O002374,C01317,K005,R0109,2026-08-21,39,29,Delivered,988,92,754,4.4,10,Debit Card,In-House,Sunny,Low,Lunch,Normal,WELCOME100,No Discount,Staff Shortage,
O002375,C02084,K007,R0204,2025-08-27,33,28,Delivered,1340,173,919,3.8,5,Credit Card,In-House,Cloudy,Medium,Evening,Normal,NONE,Percentage,Staff Shortage,
O002376,C02218,K005,R0116,2025-02-14,24,42,Delivered,867,7,675,4.0,9,UPI,Shadowfax,Sunny,High,Evening,Express,FESTIVE20,Percentage,,Traffic
O002377,C01782,K045,R0272,2026-05-09,22,37,Delivered,1168,164,697,3.9,14,Cash,Porter,Cloudy,Medium,Lunch,Normal,FIRST50,Flat,,Heavy Rain
O002378,C02886,K002,R0392,2025-02-07,34,49,Delivered,767,3,505,3.9,10,Cash,In-House,Sunny,High,Dinner,Normal,SAVE50,No Discount,Ingredient Delay,Heavy Rain
O002379,C00625,K047,R0355,2025-03-05,26,59,Delivered,812,58,630,4.3,5,Credit Card,Porter,Sunny,Medium,Breakfast,Express,FESTIVE20,Percentage,Staff Shortage,Rider Delay
O002380,C01154,K017,R0425,2026-10-01,32,49,Delivered,1071,9,832,3.1,3,Wallet,Porter,Cloudy,Low,Evening,Express,FESTIVE20,Flat,Equipment Issue,Heavy Rain
O002381,C01629,K041,R0340,2026-12-16,29,47,Delivered,1489,164,1056,4.0,2,Debit Card,Porter,Rainy,High,Breakfast,Express,WELCOME100,Percentage,Staff Shortage,Heavy Rain
O002382,C01736,K013,R0302,2025-05-04,29,44,Delivered,690,11,397,4.9,3,Debit Card,In-House,Sunny,Medium,Breakfast,Normal,NONE,Percentage,High Order Volume,Heavy Rain
O002383,C00151,K007,R0378,2025-12-29,32,58,Cancelled,949,37,564,3.4,15,Wallet,Shadowfax,Cloudy,High,Evening,Express,FESTIVE20,Percentage,High Order Volume,Rider Delay
O002384,C01303,K032,R0097,2025-12-19,36,35,Delivered,1146,133,724,4.8,14,Credit Card,Dunzo,Sunny,High,Dinner,Express,SAVE50,Percentage,Ingredient Delay,Customer Unavailable
O002385,C01878,K050,R0076,2025-11-10,10,41,Delivered,852,167,522,3.6,6,Wallet,In-House,Rainy,Medium,Breakfast,Express,SAVE50,Percentage,,Traffic
O002386,C00492,K004,R0263,2025-12-17,11,29,Delivered,1202,13,702,4.9,5,Debit Card,Dunzo,Rainy,High,Dinner,Express,NONE,Flat,,
O002387,C02380,K027,R0444,2025-06-03,27,50,Delivered,961,94,613,3.2,11,Credit Card,Dunzo,Rainy,Medium,Lunch,Normal,FESTIVE20,Flat,High Order Volume,Traffic
O002388,C02929,K048,R0364,2025-12-04,29,53,Delivered,438,83,338,4.4,12,Credit Card,In-House,Rainy,High,Lunch,Normal,FESTIVE20,No Discount,Equipment Issue,Rider Delay
O002389,C01943,K011,R0091,2026-09-27,10,17,Delivered,878,79,508,3.8,2,Cash,Porter,Sunny,High,Breakfast,Express,WELCOME100,No Discount,,
O002390,C00940,K022,R0375,2026-02-24,29,28,Delivered,486,165,270,3.2,6,Debit Card,Dunzo,Cloudy,Medium,Evening,Normal,WELCOME100,Percentage,High Order Volume,
O002391,C02186,K039,R0153,2025-12-29,15,42,Delivered,695,138,493,3.2,4,UPI,Shadowfax,Rainy,Medium,Lunch,Express,WELCOME100,No Discount,,Heavy Rain
O002392,C02141,K016,R0370,2026-07-08,32,17,Delivered,410,164,254,4.8,9,Cash,Shadowfax,Rainy,Medium,Breakfast,Express,WELCOME100,Flat,Staff Shortage,
O002393,C00966,K035,R0372,2025-08-14,29,42,Delivered,283,108,222,4.1,2,Credit Card,Shadowfax,Rainy,High,Dinner,Express,SAVE50,Percentage,Equipment Issue,Traffic
O002394,C02848,K036,R0062,2025-04-21,27,23,Delivered,1367,174,961,4.2,8,Cash,Shadowfax,Sunny,High,Lunch,Express,WELCOME100,Percentage,Staff Shortage,
O002395,C00454,K007,R0215,2026-07-30,35,59,Delivered,1313,150,1004,4.1,5,Wallet,In-House,Cloudy,Low,Lunch,Express,FESTIVE20,Percentage,Ingredient Delay,Rider Delay
O002396,C00231,K011,R0206,2025-06-09,22,59,Delivered,414,156,276,3.7,10,UPI,Dunzo,Sunny,Low,Dinner,Express,SAVE50,Percentage,,Customer Unavailable
O002397,C02907,K022,R0464,2025-05-24,29,50,Delivered,472,123,305,3.6,13,Credit Card,In-House,Sunny,High,Evening,Express,NONE,Percentage,Staff Shortage,Customer Unavailable
O002398,C00123,K022,R0071,2025-12-25,34,37,Delivered,493,81,297,4.3,11,Credit Card,In-House,Sunny,Medium,Dinner,Normal,SAVE50,Flat,High Order Volume,Rider Delay
O002399,C00034,K003,R0366,2026-05-06,30,49,Delivered,1419,117,1091,4.4,13,Cash,Porter,Sunny,High,Lunch,Express,WELCOME100,No Discount,Equipment Issue,Rider Delay
O002400,C02713,K042,R0352,2026-08-31,14,45,Delivered,938,107,590,3.6,10,Wallet,Shadowfax,Rainy,Medium,Evening,Normal,NONE,No Discount,,Traffic
O002401,C02725,K002,R0203,2025-07-18,13,18,Cancelled,500,49,349,3.0,11,Debit Card,Dunzo,Cloudy,High,Breakfast,Normal,FESTIVE20,Flat,,Traffic
O002402,C00166,K043,R0336,2026-06-20,28,46,Delivered,765,181,473,4.0,6,Debit Card,Shadowfax,Rainy,Low,Dinner,Express,SAVE50,Flat,Staff Shortage,Customer Unavailable
O002403,C01315,K005,R0080,2026-06-22,15,44,Delivered,208,70,133,4.6,12,Cash,Porter,Rainy,High,Dinner,Express,FESTIVE20,Flat,,Customer Unavailable
O002404,C00561,K036,R0170,2026-04-03,24,41,Delivered,1234,197,832,3.4,11,Cash,Porter,Cloudy,Medium,Evening,Express,FIRST50,Flat,,Traffic
O002405,C00059,K038,R0119,2026-03-23,28,42,Delivered,924,150,715,3.1,13,Debit Card,Dunzo,Sunny,High,Dinner,Express,FESTIVE20,No Discount,High Order Volume,Traffic
O002406,C02290,K044,R0161,2026-03-18,13,52,Delivered,680,115,522,3.8,10,Wallet,In-House,Rainy,Low,Lunch,Express,SAVE50,Percentage,,Heavy Rain
O002407,C01412,K009,R0317,2026-05-10,33,27,Delivered,965,121,621,3.2,3,UPI,Dunzo,Rainy,High,Lunch,Normal,FESTIVE20,Percentage,High Order Volume,
O002408,C02296,K008,R0407,2025-09-18,38,51,Delivered,531,105,307,5.0,3,Cash,Shadowfax,Cloudy,High,Lunch,Normal,FIRST50,No Discount,High Order Volume,Customer Unavailable
O002409,C02688,K046,R0484,2025-11-09,33,25,Cancelled,376,132,222,3.4,12,Cash,Shadowfax,Rainy,Low,Lunch,Express,WELCOME100,Flat,Equipment Issue,Traffic
O002410,C02700,K007,R0301,2026-03-06,30,33,Delivered,732,125,475,3.1,10,Wallet,Porter,Rainy,High,Breakfast,Express,WELCOME100,No Discount,High Order Volume,Heavy Rain
O002411,C02016,K043,R0452,2026-02-06,29,60,Delivered,1126,114,666,3.4,5,Wallet,Porter,Rainy,Medium,Lunch,Normal,WELCOME100,No Discount,Staff Shortage,Heavy Rain
O002412,C01211,K028,R0415,2026-01-16,39,38,Delivered,502,65,358,4.1,12,Cash,Dunzo,Rainy,Low,Evening,Express,NONE,Percentage,Ingredient Delay,Customer Unavailable
O002413,C00077,K008,R0148,2026-12-07,20,21,Delivered,886,56,619,3.0,3,Credit Card,Shadowfax,Cloudy,Medium,Dinner,Express,NONE,Flat,,
